Certificate Number,Ownership_Name,DBA Name,Business Address Number,Business Address Street Name,Business Address Full,Business Room Suite,Business Zip,Business Number,Location Number,Class Code,PBC Code,DBA Start Date,Location Start Date,Mailing Address 1,Mailing Address 2,Mailing City/State/Zip Code,Location
380482,C & F FOOD SERVICE INC,BURGER KING                   ,1701,FILLMORE ST,1701 FILLMORE ST,,94115,1,1,8,5800,20040901,20040901,1701 FILLMORE ST,,SAN FRANCISCO CA 941153129,"(37.7854390182261, -122.433423057452)"
380473,AUREFLAM CORPORATION,PHO HOA                       ,3,EMBARCADERO CTR,3 EMBARCADERO CTR,,94111,1,1,8,5800,20040905,20040905,1420 FULTON AVE BUILDING B,,SACRAMENTO CA 958253616,
380466,ZERPA PEDRO E & ARAUJO INES,ZERPA'S JANITORIAL SERVICES   ,1724,BROOKS ST,1724 BROOKS ST,,94403,1,999,8,3079,20040827,20060101,413 E POPLAR AVE,,SAN MATEO CA 944010000,
380393,LITTLE STAR PIZZA LLC,LITTLE STAR PIZZA             ,846,DIVISADERO ST,846 DIVISADERO ST,,94117,1,1,8,5812,20040825,20050101,846 DIVISADERO ST,,SAN FRANCISCO CA 941171506,"(37.7775383706646, -122.437985732198)"
380345,STREET PRODUCTIONS,U STREET LOUNGE               ,1980,UNION ST,1980 UNION ST,,94123,1,1,8,5800,20041001,20041001,3235 FILLMORE ST APT 1,,SAN FRANCISCO CA 941233434,"(37.7977609744455, -122.431912552391)"
380303,JOE'S EXCELLENT CHINESE CUSINE,JOE'S EXCELLENT CHINESE CUSINE,1919,OCEAN AVE,1919 OCEAN AVE,,94127,1,1,8,5800,20040901,20040901,1919 OCEAN AVE,,SAN FRANCISCO CA 941272721,
380260,DETHANKIJO INC,AR ROI THAI RESTAURANT        ,643,POST ST,643 POST ST,,94109,1,1,8,5800,20040726,20040726,643 POST ST,,SAN FRANCISCO CA 941098215,"(37.7875048364977, -122.412335054163)"
380209,CLC INTERNATIONAL INC,X BAR                         ,2648,JUDAH ST,2648 JUDAH ST,,94122,1,1,8,5800,20040901,20040901,2648-2652 JUDAH ST,,SAN FRANCISCO CA 941221432,"(37.7612928997953, -122.490716326795)"
380180,CALUZ INC,LIMON RESTAURANT              ,524,VALENCIA ST,524 VALENCIA ST,,94110,1,1,8,5800,20040901,20040901,524 VALENCIA ST,,SAN FRANCISCO CA 941101115,"(37.7644147932388, -122.422135940489)"
380126,CHONG DAVID,TOKYO EXPRESS SPEAR           ,160,SPEAR ST,160 SPEAR ST,1D,94105,1,1,8,3079,20040901,20110617,160 SPEAR STREET SUITE 1D,,SAN FRANCISCO CA 941051552,"(37.7915749276704, -122.393390120293)"
380106,EAST BAY LLC,YUYU SUSHI                    ,1559,SLOAT BLVD,1559 SLOAT BLVD,A,94132,2,1,8,5800,20040816,20120202,"1559 SLOAT BOULEVARD, UNIT A",,SAN FRANCISCO CA 941321222,"(37.7330063522833, -122.489585930944)"
380074,SALGADO KARIM E,CARMELINA'S TAQUERIA          ,500,PARNASSUS AVE,500 PARNASSUS AVE,,94143,3,1,8,3079,20040813,20080101,27 FLOOD AVE,,SAN FRANCISCO CA 941313122,"(37.7637134078861, -122.459320422801)"
379963,860 RESTAURANT LLC,OOLA RESTAURANT & BAR         ,860,FOLSOM ST #A,860 FOLSOM ST #A,,94107,1,1,8,5812,20040811,20040811,860 FOLSOM ST #A,,SAN FRANCISCO CA 941071137,"(37.7811016717069, -122.402724082796)"
379903,P & C RESTAURANT LLC,RANGE                         ,842,VALENCIA ST,842 VALENCIA ST,,94110,1,1,8,5800,20040809,20040809,842 VALENCIA ST,,SAN FRANCISCO CA 941101737,"(37.7594048966939, -122.421675090768)"
379889,GOLD GATE FOODS INC,DEL TACO                      ,711,MARKET ST,711 MARKET ST,,94103,1,1,8,5800,20040816,20040816,3640 FINNIAN WAY,,DUBLIN CA 945682101,"(37.787025264356, -122.403690292745)"
379856,ZAHEER DAUD M,HELMAND PALACE                ,2424,VAN NESS AVE,2424 VAN NESS AVE,,94109,2,1,8,3079,20070901,20070901,2424 VAN NESS AVE,,SAN FRANCISCO CA 941091826,"(37.7980050534059, -122.423433741583)"
379774,UNDERDOG ORGANIC LLC,UNDERDOG                      ,1310,9TH ST,1310 9TH ST,,94130,1,2,8,5812,20040901,20111014,1634 IRVING ST,,SAN FRANCISCO CA 941221814,"(37.7637905404515, -122.46604725179)"
379774,UNDERDOG ORGANIC LLC,UNDERDOG                      ,1634,IRVING ST,1634 IRVING ST,,94122,1,1,8,5812,20040901,20040901,1634 IRVING ST,,SAN FRANCISCO CA 941221814,"(37.7637889262544, -122.475692795246)"
379754,GOLDEN MANDALAY INC,MANDALAY RESTAURANT           ,4348,CALIFORNIA ST,4348 CALIFORNIA ST,,94118,1,1,8,5800,20040701,20040701,4348 CALIFORNIA ST,,SAN FRANCISCO CA 941181316,
379727,HAMEED NAGINA ZAREEN,DESI KITCHEN                  ,491,ELLIS ST,491 ELLIS ST,,94102,1,1,8,3079,20040805,20040805,26 ARDOR DR,,ORINDA CA 945634028,"(37.7845102023986, -122.414130488243)"
379679,PRIVITERA ANTHONY,CHEFS A LA CART               ,3358,AGATE DR,3358 AGATE DR,,95051,1,999,8,3079,20040815,20040815,3358 AGATE DR,,SANTA CLARA CA 950511003,
379652,COURTYARD MONTGOMERY LLC,THE CIGAR BAR AND RESTAURANT  ,850,MONTGOMERY ST,850 MONTGOMERY ST,,94133,1,1,8,5812,20040802,20040802,850 MONTGOMERY ST,,SAN FRANCISCO CA 941335118,"(37.7971610446592, -122.403379231566)"
379591,TRAN CHUONG DAVID,PAGOLAC                       ,655,LARKIN ST,655 LARKIN ST,,94109,1,1,8,3079,20040804,20040804,655 LARKIN ST,,SAN FRANCISCO CA 941097925,"(37.784052210017, -122.417952113821)"
379591,TRAN CHUONG DAVID,PAGOLAC AUTHENTIC VIET CUSINE ,655,LARKIN ST,655 LARKIN ST,,94109,2,1,8,3079,20040804,20050502,655 LARKIN ST,,SAN FRANCISCO CA 941097925,"(37.784052210017, -122.417952113821)"
379582,GREEN CHILE KITCHEN & MRKT LLC,GREEN CHILE KITCHEN & MARKET  ,1801,MCALLISTER ST,1801 MCALLISTER ST,,94115,1,1,8,5812,20040729,20091111,155 GARDENSIDE DR APT 14,,SAN FRANCISCO CA 941311390,"(37.7771934017464, -122.44193090612)"
379582,GREEN CHILE KITCHEN & MRKT LLC,CHILE PIES(SWEET & SAVORY)    ,314,CHURCH ST,314 CHURCH ST,,94114,3,1,8,5812,20040729,20110821,155 GARDENSIDE DR APT 14,,SAN FRANCISCO CA 941311390,"(37.7658943455219, -122.42898254838)"
379582,GREEN CHILE KITCHEN & MRKT LLC,CHILE PIES & ICE CREAM        ,601,BAKER ST,601 BAKER ST,,94117,2,1,8,5812,20040729,20100315,155 GARDENSIDE DR APT 14,,SAN FRANCISCO CA 941311390,"(37.7765394088142, -122.441854410844)"
379530,DANLUZ INCORPORATED,SUBWAY SANDWICHES             ,3801,3RD ST,3801 3RD ST,310,94124,1,1,8,5800,20040723,20040723,664 PRICE ST,,DALY CITY CA 940142131,"(37.7419403887814, -122.387432020474)"
379460,LEUNG LOUIS,BAY WATCH RESTAURANT          ,2150,LOMBARD ST,2150 LOMBARD ST,,94123,1,1,8,3079,20040808,20040808,2150 LOMBARD ST,,SAN FRANCISCO CA 941232713,"(37.7999785810405, -122.437305215444)"
379406,JUDAHLICIOUS JUICE INC,JUDAHLICIOUS JUICE            ,3906,JUDAH ST,3906 JUDAH ST,,94122,1,1,8,5800,20040815,20040815,3906 JUDAH STREET,,SAN FRANCISCO CA 941221121,"(37.7606849885039, -122.504083261882)"
379389,LIANG MATTHEW,NOTES FROM UNDERGROUND CAFE   ,2399,VAN NESS AVE,2399 VAN NESS AVE,,94109,2,1,8,3079,20040801,20060316,2399 VAN NESS AVE,,SAN FRANCISCO CA 941091823,"(37.797411094654, -122.424145077071)"
379354,HUANG JACKY G,KUFU-YA                       ,7001,GEARY BLVD,7001 GEARY BLVD,,94121,1,1,8,3079,20040801,20040801,7001 GEARY BLVD,,SAN FRANCISCO CA 941211622,"(37.7793343296856, -122.494534373254)"
379285,ELEMENTS HOTEL INC,ELEMENTS HOTEL                ,2524,MISSION ST,2524 MISSION ST,,94110,1,1,8,5800,20040716,20040716,2524 MISSION ST,,SAN FRANCISCO CA 941102512,"(37.7566158966321, -122.419271647346)"
379141,HAYAKAWA A/HAYAKAWA K,KOO                           ,408,IRVING ST,408 IRVING ST,,94122,1,1,8,5812,20040715,20040715,408 IRVING ST,,SAN FRANCISCO CA 941222512,"(37.7643735610672, -122.462326887134)"
379100,R BAR INC,R BAR                         ,1176,SUTTER ST,1176 SUTTER ST,,94109,1,1,8,5800,20030307,20030307,1176 SUTTER ST,,SAN FRANCISCO CA 941095608,"(37.788051332007, -122.419862485525)"
379087,MALALUAN MAX,AT MAXIMOS                    ,180,7TH AVE,180 7TH AVE,102,94103,2,1,8,3079,20040724,20100401,180 7TH ST #102,,SAN FRANCISCO CA 941032832,"(37.7851449352879, -122.465475575316)"
379047,KBS IDEA INC,DOLCE GELATO                  ,916,SUTTER ST,916 SUTTER ST,,94109,2,1,8,5800,20040713,20070515,33757 HEARTLAND CT,,UNION CITY CA 945874370,"(37.7885485967965, -122.415495422592)"
379047,KBS IDEA INC,BITE                          ,912,SUTTER ST,912 SUTTER ST,,94109,3,1,8,5800,20040713,20090715,33757 HEARTLAND CT,,UNION CITY CA 945874370,"(37.7885485967965, -122.415495422592)"
379045,BAYSUBWAY 02,BAYSUBWAY 02                  ,125,ELLIS ST,125 ELLIS ST,,94104,1,1,8,5800,20040714,20040714,1457 LAKE STREET,,SAN FRANCISCO CA 941181017,"(37.7851860373722, -122.408355523725)"
379038,WILLIAMS ZAHAR-INNA K,SLICEZ                        ,1696,KIRKWOOD AVE,1696 KIRKWOOD AVE,,94124,1,1,8,3079,20040712,20040712,1696 KIRKWOOD AVE,,SAN FRANCISCO CA 941242137,"(37.7393571722653, -122.391522813739)"
378998,MAYFIELD THOMASHA,BOURBON STREET EXPRESS        ,5251,3RD ST,5251 3RD ST,,94124,2,1,8,3079,20040709,20100401,6 DEDMAN CT,,SAN FRANCISCO CA 941242425,"(37.7297705235276, -122.392153812917)"
378998,MAYFIELD THOMASHA,PLATINUM PLEASURES            ,1537,REVERE AVE,1537 REVERE AVE,,94124,1,1,8,3079,20040709,20040709,6 DEDMAN CT,,SAN FRANCISCO CA 941242425,"(37.7308329507406, -122.38923563457)"
378984,AXIOM DEVELOPMENT CORP,GOOD TO GO                    ,750,FONT BLVD,750 FONT BLVD,,94132,4,1,8,5800,20040712,20130815,390 STONECREST DR,,SAN FRANCISCO CA 941322027,
378984,AXIOM DEVELOPMENT CORP,THE VILLAGE MARKET & PIZZA    ,750,FONT BLVD,750 FONT BLVD,,94132,2,1,8,5800,20040712,20040712,390 STONECREST DR,,SAN FRANCISCO CA 941322027,
378979,HOSHIYAMA FAMILY LLC,FIRE HOUSE CAFE               ,545,SANSOME ST,545 SANSOME ST,,94111,1,1,8,5800,20040701,20040701,"25 KEARNY STREET, #100",,SAN FRANCISCO CA 941082908,"(37.7954576807866, -122.40187355534)"
378792,CROCKER RICHARD C,RELISH                        ,3631,23RD ST,3631 23RD ST,,94110,1,1,8,3079,20040702,20060101,3631 23RD ST,,SAN FRANCISCO CA 941102920,"(37.7533065229432, -122.423668023444)"
378751,QARU SALIM I,TABOUN                        ,203,PARNASSUS AVE,203 PARNASSUS AVE,,94117,1,1,8,3079,20040715,20040715,203 PARNASSUS AVE,,SAN FRANCISCO CA 941173810,"(37.7643496334966, -122.452799358294)"
378619,BLACK MICHAEL E DUNHAM DANIEL,SEBO                          ,517,HAYES ST,517 HAYES ST,,94102,1,1,8,5812,20040701,20040701,517 HAYES ST,,SAN FRANCISCO CA 941024213,"(37.7764335815925, -122.425001871833)"
378606,LLOYD GAYNOR J,MELT!                         ,700,COLUMBUS AVE,700 COLUMBUS AVE,,94133,1,1,8,3079,20040712,20040712,700 COLUMBUS AVE,,SAN FRANCISCO CA 941332702,"(37.8013554542107, -122.411294786139)"
378588,VXN LLC,VXN                           ,270,COLUMBUS ST,270 COLUMBUS ST,,94133,1,1,8,5812,20040701,20040701,270 COLUMBUS ST,,SAN FRANCISCO CA 941334518,"(37.7977559319523, -122.406249494713)"
378536,LU CUONG WAHEED ABDUL,CAM HUNG RESTAURANT           ,294,TURK ST,294 TURK ST,,94102,1,1,8,5812,20040622,20040622,294 TURK ST,,SAN FRANCISCO CA 941023808,
378503,MEZA JESUS,MISSION MARKET PRODUCE        ,2590,MISSION ST,2590 MISSION ST,,94110,1,1,8,3079,20040701,20040701,2590 MISSION ST,,SAN FRANCISCO CA 941102593,"(37.755656806214, -122.419285730823)"
378503,MEZA JESUS,ZULEYMA ICE CREAM             ,2590,MISSION ST,2590 MISSION ST,,94110,2,1,8,3079,20040701,20040701,2590 MISSION ST,,SAN FRANCISCO CA 941102593,"(37.755656806214, -122.419285730823)"
378491,SANNELLA FRANCESCO,PANINO ES                     ,PIER,35,PIER 35,,94133,2,1,8,3079,20070724,20070724,1012 DANIEL DR PE,,PETALUMA CA 949545423,
378480,GLOBAL GOLF MANAGEMENT LLC,GOLDEN GATE PARK GOLF COURSE  ,970,47TH AVE,970 47TH AVE,,94121,1,1,8,5800,20040701,20040701,2421 TUSITALA STREET -- #1304,,HONOLULU HI 968150000,
378480,GLOBAL GOLF MANAGEMENT LLC,IRONWOOD BBQ                  ,970,47TH AVE,970 47TH AVE,,94121,2,1,8,5800,20040701,20051231,2421 TUSITALA STREET -- #1304,,HONOLULU HI 968150000,
378472,S & S POUYA INC,SUBWAY 31419                  ,2599,SAN BRUNO AVE,2599 SAN BRUNO AVE,,94134,1,1,8,5800,20040701,20040701,2599 SAN BRUNO AVE,,SAN FRANCISCO CA 941341504,"(37.7290183653607, -122.403869880614)"
378413,LEE FANG HUI,KING LING                     ,683,GEARY ST,683 GEARY ST,,94102,1,1,8,3079,20040701,20040701,683 GEARY ST,,SAN FRANCISCO CA 941021646,"(37.7864025913795, -122.414520060668)"
378360,PTD LLC,QUIZNOS SUBS                  ,578,MARKET ST,578 MARKET ST,,94104,1,1,8,5812,20040207,20040207,28998 JETTY WAY,,HAYWARD CA 945451359,"(37.7896396801482, -122.401448195384)"
378359,CORDOVA SARA & GARAY MIRNA,RESTAURANTE FAMILIAR          ,4499,MISSION ST,4499 MISSION ST,,94112,1,1,8,5812,20040701,20040701,4499 MISSION ST,,SAN FRANCISCO CA 941121926,"(37.7262484476168, -122.43327959047)"
378348,THE POSTAL CHASE INC,THE POSTAL CHASE              ,3053,FILLMORE ST,3053 FILLMORE ST,,94123,1,2,8,5800,20040310,20040701,58 WEST PORTAL AVE,,SAN FRANCISCO CA 941271304,"(37.7977610801469, -122.435921412014)"
378348,THE POSTAL CHASE INC,THE POSTAL CHASE              ,912,COLE ST,912 COLE ST,,94117,1,3,8,5800,20040310,20040701,58 WEST PORTAL AVE,,SAN FRANCISCO CA 941271304,
378348,THE POSTAL CHASE INC,THE POSTAL CHASE              ,58,WEST PORTAL AVE,58 WEST PORTAL AVE,,94127,1,1,8,5800,20040310,20060201,58 WEST PORTAL AVE,,SAN FRANCISCO CA 941271304,"(37.7403627149856, -122.466748493623)"
378303,GANCHAN INC,EXTREME PIZZA                 ,3911,ALEMANY BLVD #1001,3911 ALEMANY BLVD #1001,,94132,2,1,8,5800,20040701,20040701,3911 ALEMANY BL #1001,,SAN FRANCISCO CA 941320000,"(37.7104276781671, -122.467638665267)"
378303,GANCHAN INC,GANCHAN INC                   ,3911,ALEMANY BLVD,3911 ALEMANY BLVD,1004,94132,1,1,8,5800,20040701,20040701,3911 ALEMANY BL #1001,,SAN FRANCISCO CA 941320000,"(37.7104276781671, -122.467638665267)"
378208,PEREZ JOSE,EL GALLO JIRO                 ,645,VELASCO AVE,645 VELASCO AVE,,94134,1,1,8,3079,20040701,20040701,645 VELASCO AVE,,SAN FRANCISCO CA 941343136,"(37.7094768179682, -122.418449117241)"
378174,TOTAH LOUIE E,BARRETT CAFE                  ,3250,19TH AVE,3250 19TH AVE,,94132,1,1,8,3079,20040701,20040701,3250 19TH AVE,,SAN FRANCISCO CA 941322007,"(37.7295001215052, -122.473588953699)"
378048,TRACTION CORPORATION,TRACTION CORPORATION          ,1349,LARKIN ST,1349 LARKIN ST,,94109,1,1,8,5800,20031001,20051114,1349 LARKIN ST,,SAN FRANCISCO CA 941094717,"(37.79048008624, -122.41925462437)"
377836,LIN WENDY M L,SPLENDID HOLIDAY              ,835,CLAY ST,835 CLAY ST,208,94112,1,1,8,3079,20040701,20040701,1826 33RD AVENUE,,SAN FRANCISCO CA 941224106,"(37.7940088869021, -122.406939479724)"
377834,ESPETUS CHURRASCARIA INC,ESPETUS CHURRASCARIA INC      ,1686,MARKET ST,1686 MARKET ST,,94102,1,1,8,5800,20031101,20031101,1686 MARKET ST,,SAN FRANCISCO CA 941020000,"(37.7734350236194, -122.422065845254)"
377725,YANG LI XING,SUGAR BOWL BAKERY AND CAFE    ,2238,GEARY BLVD,2238 GEARY BLVD,,94115,1,1,8,3079,20110101,20110101,2238 GEARY BLVD,,SAN FRANCISCO CA 941153416,"(37.7835119887766, -122.440625885879)"
377589,ANTO RESTAURANT CORP,BRINDISI CUCINA DI MARE       ,485,PINE ST,485 PINE ST,,94104,1,1,8,5800,20040401,20040401,28 BELDEN ST,,SAN FRANCISCO CA 941042802,"(37.7915719377834, -122.403759958752)"
377546,RISTORANTE MARCELLO INC,RISTORANTE MARCELLO           ,2100,TARAVAL ST,2100 TARAVAL ST,,94116,1,1,8,5800,20010101,20010101,2100 TARAVAL ST,,SAN FRANCISCO CA 941162221,"(37.7427236027016, -122.488742684483)"
377462,BON CHOW LLC,NANA'S                        ,345,FRANKLIN ST,345 FRANKLIN ST,,94102,1,1,8,5812,20040601,20040601,345 FRANKLIN ST,,SAN FRANCISCO CA 941024427,"(37.7777005778733, -122.421765788998)"
377371,JWEINAT ELIAS N,MR PICKLES SANDWICH SHOP      ,3380,20TH ST #103,3380 20TH ST #103,,94110,1,1,8,3079,20040518,20040518,3380 20TH ST #103,,SAN FRANCISCO CA 941102600,"(37.7590033591436, -122.416538479845)"
377262,THE SALVATORE ENTERPRISES INC,MICHELANGELO CAFE             ,579,COLUMBUS AVE,579 COLUMBUS AVE,,94133,1,1,8,5800,20040408,20040408,579 COLUMBUS AVE,,SAN FRANCISCO CA 941332801,"(37.799989206263, -122.410120460923)"
377237,KY ENTERPRISES,SAGA NIGHTCLUB                ,750,HARRISON ST,750 HARRISON ST,,94107,1,1,8,5800,20040501,20040501,750 HARRISON ST,,SAN FRANCISCO CA 941071235,"(37.781873253453, -122.398784640318)"
377193,HUYNH JIMMY,PHO 2000                      ,637,LARKIN ST,637 LARKIN ST,,94109,2,1,8,3079,20090115,20090115,657 EASTON AVE,,SAN BRUNO CA 940663502,"(37.7838871484502, -122.417873298915)"
377035,"RESTAURANT ROW I, LLC",LOUIE'S BAR AND GRILL         ,55,STEVENSON ST,55 STEVENSON ST,,94105,2,1,8,5800,20040501,20040530,55 STEVENSON ST,,SAN FRANCISCO CA 941050000,"(37.7895581848613, -122.399577725855)"
377023,AJACKS RESTAURANTS INC,LUNA PARK KITCHEN & COCKTAILS ,694,VALENCIA ST,694 VALENCIA ST,,94110,3,1,8,5800,20050216,20130613,694 VALENCIA ST,,SAN FRANCISCO CA 941101126,"(37.7618900496123, -122.42191309076)"
377023,AJACKS RESTAURANTS INC,LUNA PARK                     ,694,VALENCIA ST,694 VALENCIA ST,,94110,2,1,8,5800,20050216,20050216,694 VALENCIA ST,,SAN FRANCISCO CA 941101126,"(37.7618900496123, -122.42191309076)"
377023,AJACKS RESTAURANTS INC,LUNA PARK RESTAURANT          ,694,VALENCIA ST,694 VALENCIA ST,,94110,4,1,8,5800,20050216,20130613,694 VALENCIA ST,,SAN FRANCISCO CA 941101126,"(37.7618900496123, -122.42191309076)"
376903,HANG AH TEA ROOM INC,HANG AH TEA ROOM INC          ,1,PAGADO PL,1 PAGADO PL,,94108,1,1,8,5800,20040428,20040428,749A CLAY ST,,SAN FRANCISCO CA 941081859,
376903,HANG AH TEA ROOM INC,HANG AH SUM SUM               ,2130,ARMORY DR,2130 ARMORY DR,,95401,2,999,8,5800,20040428,20080401,749A CLAY ST,,SAN FRANCISCO CA 941081859,
376897,UNIVERSAL CAFE INC,UNIVERSAL CAFE                ,2814,19TH ST,2814 19TH ST,,94110,1,1,8,5800,20040420,20040420,2814 19TH ST,,SAN FRANCISCO CA 941102018,
376845,EDEN3 INC,MAMA ART CAFE                 ,4754,MISSION ST,4754 MISSION ST,,94110,3,1,8,5800,20040101,20050908,1728 OCEAN AVE #369,,SAN FRANCISCO CA 941121737,"(37.7221028840871, -122.43724813874)"
376845,EDEN3 INC,MAMA SPICE                    ,4754,MISSION ST,4754 MISSION ST,,94112,1,1,8,5800,20040101,20040502,1728 OCEAN AVE #369,,SAN FRANCISCO CA 941121737,"(37.7221028840871, -122.43724813874)"
376784,CUCINA CASANOVA INC,BUCA GIOVANNI                 ,800,GREENWICH ST,800 GREENWICH ST,,94133,1,1,8,5800,20040423,20040423,800 GREENWICH ST,,SAN FRANCISCO CA 941332615,"(37.8019843755111, -122.413092697868)"
376779,Q FOUNDATION,AIDS HOUSING ALLIANCE.SF      ,350,GOLDEN GATE AVE,350 GOLDEN GATE AVE,,94102,1,1,8,5800,20040102,20090326,350 GOLDEN GATE AVE,,SAN FRANCISCO CA 941023689,"(37.7817993613461, -122.416180658027)"
376779,Q FOUNDATION,AHA CAFE                      ,198,MCALLISTER ST,198 MCALLISTER ST,,94102,2,1,8,5800,20040102,20040102,350 GOLDEN GATE AVE,,SAN FRANCISCO CA 941023689,
376647,CHINATOWN RESTAURANT INC,CHINATOWN RESTAURANT INC      ,744,WASHINGTON ST,744 WASHINGTON ST,,94108,1,1,8,5800,20030815,20030815,744 WASHINGTON ST,,SAN FRANCISCO CA 941081305,"(37.7953859284302, -122.405984947516)"
376647,CHINATOWN RESTAURANT INC,CHINATOWN RESTAURANT INC      ,2140,CLEMENT ST,2140 CLEMENT ST,,94121,2,1,8,5800,20030815,20120415,744 WASHINGTON ST,,SAN FRANCISCO CA 941081305,"(37.7823059501304, -122.482484284645)"
376611,MR PIZZA MAN GEARY BLVD INC,MR PIZZA MAN GEARY            ,3409,GEARY BLVD,3409 GEARY BLVD,,94118,1,1,8,5800,20040310,20040310,3409 GEARY ST,,SAN FRANCISCO CA 941183325,"(37.7811060602237, -122.455532938273)"
376586,SKY ANGEL INC,IROHA RESTAURANT              ,1728,BUCHANAN ST,1728 BUCHANAN ST,2ND FLR,94115,1,1,8,5800,20040501,20040501,11 OAK GROVE DR,,NOVATO CA 949497220,"(37.7860656681065, -122.429687502001)"
376585,C AND G INC,BOCADILLOS LP                 ,710,MONTGOMERY ST,710 MONTGOMERY ST,,94111,1,1,8,5812,20040419,20040419,710 MONTGOMERY,,SAN FRANCISCO CA 941112104,"(37.7958108721434, -122.40315723225)"
376563,ABU-SAOUD KAMEL,LA TAQUERIA MENUDO            ,4591,MISSION ST,4591 MISSION ST,,94112,1,1,8,3079,20040416,20040416,4591 MISSION ST,,SAN FRANCISCO CA 941122603,"(37.7247243292971, -122.43443286936)"
376325,M & M GROUP ASSETS INC,DADA SF STUDIO                ,86,2ND ST,86 2ND ST,,94105,2,1,8,5800,20040409,20080720,86 SECOND STREET,,SAN FRANCISCO CA 941053439,"(37.7881050734696, -122.400289777876)"
376314,CONRAD SQUARE LLC,THE PARLOR BAR                ,2801,LEAVENWORTH ST,2801 LEAVENWORTH ST,J-32,94133,2,1,8,5812,20040409,20090817,2801 LEAVENWORTH ST #J-32,,SAN FRANCISCO CA 941331129,"(37.8072779738731, -122.419470839885)"
376141,VAW INCORPORATED,QUICKLY                       ,1733,POLK ST,1733 POLK ST,,94109,1,1,8,5800,20040413,20040413,1170 POWELL ST,,SAN FRANCISCO CA 941081106,"(37.7928493434839, -122.421447215184)"
376141,VAW INCORPORATED,QUICKLY                       ,1170,POWELL ST,1170 POWELL ST,,94108,2,1,8,5800,20040413,20060811,1170 POWELL ST,,SAN FRANCISCO CA 941081106,"(37.795527612058, -122.409672361505)"
376116,ZHU LIANG MEI & HO WAI KING,HOUSE OF HUNAN RESTAURANT     ,2,TOWNSEND ST,2 TOWNSEND ST,,94107,1,1,8,3079,20040408,20040408,2 TOWNSEND ST,,SAN FRANCISCO CA 941072046,
376067,V & S LLC,V & S LLC                     ,250,SANTA FE TER,250 SANTA FE TER,227,94085,2,999,8,5800,20121101,20121101,250 SANTA FE TERRACE #227,,SUNNYVALE CA 940853879,
375994,CAMPOS ROGER D,EL YUCATECO RESTAURANT        ,1035,GEARY ST,1035 GEARY ST,,94109,1,1,8,3079,20040401,20040401,1035 GEARY ST,,SAN FRANCISCO CA 941096902,"(37.7855630185907, -122.420303836695)"
375962,LA VITA E BELLA INC,LA VITA E BELLA INC           ,1000,BRANNAN ST,1000 BRANNAN ST,102,94103,1,1,8,5800,20030101,20050801,5112 DIAMOND HEIGHTS BLVD #A,,SAN FRANCISCO CA 941311710,"(37.7700695136573, -122.407618284812)"
375933,"GUAN, JINGMIN/GUAN, RUO LIAN",BEN WAH RESTAURANT            ,2786,CALIFORNIA ST,2786 CALIFORNIA ST,,94115,1,1,8,5812,20040301,20040301,2786 CALIFORNIA ST,,SAN FRANCISCO CA 941152514,"(37.7883544390951, -122.440198859982)"
375920,HERBIVORE THE EARTHLY GRILL,HERBIVORE THE EARTHLY GRILL   ,983,VALENCIA ST,983 VALENCIA ST,,94110,1,1,8,5800,20040101,20040101,531 DIVISADERO ST,,SAN FRANCISCO CA 941172212,"(37.7572238020501, -122.420850457179)"
375920,HERBIVORE THE EARTHLY GRILL,HERBIVORE THE EARTHLY GRILL   ,531,DIVISADERO ST,531 DIVISADERO ST,,94117,2,1,8,5800,20040101,20040101,531 DIVISADERO ST,,SAN FRANCISCO CA 941172212,"(37.774484618176, -122.438026495239)"
375920,HERBIVORE THE EARTHLY GRILL,HERBIVORE                     ,983,VALENCIA ST,983 VALENCIA ST,,94110,3,1,8,5800,20040101,20100303,531 DIVISADERO ST,,SAN FRANCISCO CA 941172212,"(37.7572238020501, -122.420850457179)"
375805,SUPREME CHICKEN OF 24TH ST LLC,LA PARRILLA GRILL             ,2801,FOLSOM ST,2801 FOLSOM ST,,94110,2,1,8,5812,20040401,20040526,2801 FOLSOM ST,,SAN FRANCISCO CA 941104013,"(37.7523635960254, -122.413729406708)"
